month,year,day,lat,long
12,2011,23,-84.28434,161.36339
12,2011,23,-84.23412,161.47919
12,2012,00,-84.27197,161.35985
12,2012,01,-84.28738,161.34227
12,2012,01,-84.27905,161.37169
12,2012,02,-84.2875,161.34364
12,2012,02,-84.28433,161.3873
12,2012,03,-84.28399,161.36486
12,2012,04,-84.23531,161.51537
12,2012,05,-84.23364,161.4898
12,2012,06,-84.23532,161.51184
12,2012,06,-84.28537,161.38651
12,2012,17,-84.28049,161.39261
12,2012,20,-84.27365,161.36201
12,2012,20,-84.23368,161.46315
12,2012,21,-84.23507,161.4876
12,2012,22,-84.27843,161.35143
12,2012,22,-84.28352,161.32426
12,2012,23,-84.27997,161.38005
12,2012,23,-84.23135,161.4647
12,2012,23,-84.27201,161.41056
12,2013,05,-84.27045,161.39259
12,2013,13,-84.2339,161.49871
12,2013,16,-84.28622,161.37579
12,2013,18,-84.24585,161.40139
12,2013,18,-84.23295,161.47552
12,2013,18,-84.23112,161.46335
12,2013,20,-84.23403,161.47591
12,2013,20,-84.23236,161.52292
12,2013,21,-84.23174,161.54752
12,2013,21,-84.28011,161.36336
12,2013,21,-84.23494,161.5688
12,2013,22,-84.27863,161.37296
12,1945,02,-84.28735,161.356
12,1954,23,-84.2508,161.36939
12,1966,17,-84.25065,161.45922
12,1966,19,-84.23556,161.44866
12,1967,19,-84.24404,161.43124
12,1968,17,-84.26988,161.40123
12,1968,21,-84.25319,161.41933
12,1969,16,-84.25303,161.40416
12,1969,21,-84.24466,161.42542
12,1969,23,-84.23111,161.44613
12,1970,21,-84.24989,161.42846
12,1973,01,-84.23741,161.49372
12,1974,02,-84.25232,161.38808
12,1976,22,-84.24076,161.44866
12,1977,12,-84.29139,161.51972
12,1977,22,-84.26265,161.44965
12,1978,14,-84.27297,161.72079
12,1978,20,-84.27411,161.68011
12,1978,21,-84.28911,161.37415
12,1979,19,-84.38366,162.0802
12,1982,06,-84.273,161.72106
12,1982,21,-84.27399,161.68038
12,1983,01,-84.27385,161.68648
12,1984,20,-84.27398,161.68045
12,1984,22,-84.26502,161.40554
12,1985,17,-84.27395,161.68488
12,1986,20,-84.27386,161.68359
12,1987,22,-84.27385,161.68323
12,1988,23,-84.27385,161.68648
12,1990,00,-84.2739,161.68448
12,1990,02,-84.27378,161.68879
12,1992,05,-84.27402,161.67908
12,1992,20,-84.27392,161.68476
12,1992,20,-84.27372,161.68479
12,1992,24,-84.27385,161.6855
12,1993,02,-84.27388,161.68544
12,1993,17,-84.274,161.68062
12,1993,20,-84.27233,161.41277
12,1994,01,-84.27398,161.68286
12,1994,05,-84.27408,161.67855
12,1994,18,-84.27386,161.68397
12,1994,21,-84.27386,161.68437
12,1994,21,-84.27386,161.68563
12,1994,22,-84.27386,161.68738
12,1994,23,-84.27392,161.68763
12,1995,19,-84.27383,161.68483
12,1995,20,-84.27384,161.68393
12,1995,22,-84.27386,161.68359
12,1996,18,-84.23337,161.48176
12,1996,23,-84.27394,161.68403
12,1997,01,-84.27386,161.68357
12,1997,03,-84.25408,161.39396
12,1997,20,-84.27388,161.68711
12,1997,22,-84.35811,161.24509
12,1997,22,-84.27377,161.68544
12,1997,22,-84.27375,161.68904
12,1997,23,-84.27388,161.68468
12,1998,00,-84.27372,161.68917
12,1998,00,-84.27383,161.68573
12,1998,00,-84.27394,161.68329
12,1998,03,-84.27378,161.68879
12,1998,07,-84.27386,161.68472
12,1998,09,-84.27371,161.68486
12,1998,09,-84.27378,161.68545
12,1998,10,-84.23543,161.43983
12,1998,15,-84.2739,161.68472
12,1998,17,-84.27387,161.68554
12,1998,17,-84.27394,161.68329
12,1998,17,-84.27384,161.68376
12,1998,17,-84.27391,161.68428
12,1998,19,-84.27375,161.68588
12,1998,20,-84.27239,161.41307
12,1998,21,-84.27386,161.68358
12,1998,22,-84.26126,161.35465
12,1998,22,-84.27396,161.68221
12,1998,22,-84.27385,161.68514
12,1998,22,-84.27204,161.40762
12,1998,23,-84.25964,161.36012
12,1999,07,-84.237,161.51187
12,1999,17,-84.27384,161.68406
12,1999,19,-84.27378,161.68888
12,1999,19,-84.27379,161.68546
12,1999,20,-84.27383,161.68582
12,1999,24,-84.27386,161.68474
12,2000,01,-84.26544,161.40627
12,2000,04,-84.27391,161.68431
12,2000,05,-84.27383,161.68573
12,2000,09,-84.27366,161.68668
12,2000,10,-84.27395,161.68204
12,2000,15,-84.27259,161.41424
12,2000,16,-84.27382,161.68455
12,2000,16,-84.27233,161.41046
12,2000,18,-84.27613,161.37197
12,2000,18,-84.26899,161.39551
12,2000,21,-84.26777,161.41272
12,2000,21,-84.26309,161.39308
12,2000,22,-84.26789,161.40298
12,2001,00,-84.28928,161.37015
12,2001,10,-84.24332,161.449
12,2001,18,-84.24169,161.47922
12,2001,19,-84.24284,161.44999
12,2001,20,-84.24357,161.4531
12,2001,22,-84.2858,161.33204
12,2002,00,-84.27375,161.6853
12,2002,01,-84.26667,161.5
12,2002,03,-84.26667,161.5
12,2002,07,-84.26667,161.5
12,2002,08,-84.26667,161.5
12,2002,12,-84.26667,161.5
12,2002,13,-84.26667,161.5
12,2002,14,-84.26667,161.5
12,2002,20,-84.26667,161.5
12,2002,21,-84.26667,161.5
12,2002,22,-84.26667,161.5
12,2002,23,-84.26667,161.5
12,2002,23,-84.26667,161.5
12,2003,00,-84.26667,161.5
12,2003,02,-84.26667,161.5
12,2003,02,-84.26667,161.5
12,2003,06,-84.26667,161.5
12,2003,08,-84.26667,161.5
12,2003,10,-84.26667,161.5
12,2003,15,-84.26667,161.5
12,2003,18,-84.26667,161.5
12,2003,18,-84.26667,161.5
12,2003,18,-84.26667,161.5
12,2003,18,-84.26667,161.5
12,2003,19,-84.26667,161.5
12,2003,19,-84.26667,161.5
12,2003,22,-84.26667,161.5
12,2003,22,-84.26667,161.5
12,2003,23,-84.26667,161.5
12,2003,23,-84.26667,161.5
12,2004,04,-84.26667,161.5
12,2004,05,34.00833,-103.60278
12,2004,08,34,-81.25
12,2004,09,40.5,112.5
12,2004,09,35.66667,-80.25
12,2004,14,34.655,-101.64
12,2004,17,34.655,-101.64
12,2004,18,31.55,-87.51667
12,2004,19,39.36667,-103.16667
12,2004,19,35.86667,-81.91667
12,2004,20,41.43333,-96.96667
12,2004,23,49.08333,42.51667
12,2005,01,-35.95,143.33333
12,2005,02,34.38667,-112.02833
12,2005,06,33.69177,-113.63612
12,2005,06,-24.13833,115.87167
12,2005,07,38.38333,-98.01667
12,2005,16,38.44,-98.06667
12,2005,17,37.68333,-105.7
12,2005,19,34.51667,-117.98333
12,2005,19,45.6,-110.58333
12,2005,20,36.41667,-85.25
12,2005,20,29.85167,111.59833
12,2005,20,30.52213,-99.73698
12,2005,22,34.15,-101.3
12,2006,00,33.33333,-84.1
12,2006,01,36.58333,-100.2
12,2006,01,46.1,-111.4
12,2006,01,39.41667,-79.15
12,2006,06,50.00957,-95.38537
12,2006,10,34.25972,-101.40833
12,2006,11,41.5,-91.47917
12,2006,12,-81.33333,152.83333
12,2006,15,-81.33333,152.83333
12,2006,15,-81.33333,152.83333
12,2006,17,-81.33333,152.83333
12,2006,17,-81.33333,152.83333
12,2006,17,-81.33333,152.83333
12,2006,18,-81.33333,152.83333
12,2006,19,-81.33333,152.83333
12,2006,19,-81.33333,152.83333
12,2006,19,-81.33333,152.83333
12,2006,21,39.93333,-99.6
12,2006,21,27.35,108.5
12,2007,03,-30.09056,128.80583
12,2007,04,40.46667,-99.5
12,2007,05,-30.6,127.16667
12,2007,16,-30.13,127.38267
12,2007,18,-30.53583,127.33967
12,2007,18,32.9,-102.28333
12,2007,18,32.99167,-102.38833
12,2007,19,32.98333,-102.38833
12,2007,19,41.03333,-102.88333
12,2007,20,26.01667,-111.36667
12,2007,20,-28.9725,-63.341111
12,2007,21,34.8125,-106.79167
12,2007,21,19.26667,-97.28333
12,2007,21,-29.41667,-66.85
12,2007,21,-24.7,-69.75
12,2007,22,-24.68333,-69.76667
12,2008,01,-24.68333,-69.76667
12,2008,04,-24.68333,-69.76667
12,2008,07,-24.68333,-69.76667
12,2008,07,-24.68333,-69.76667
12,2008,15,-24.68333,-69.76667
12,2008,18,-24.68333,-69.76667
12,2008,18,-24.68333,-69.76667
12,2008,18,-24.68333,-69.76667
12,2008,22,-24.68333,-69.76667
12,2008,23,-24.68333,-69.76667
12,2009,04,-24.68333,-69.76667
12,2009,06,-24.68333,-69.76667
12,2009,08,-24.68333,-69.76667
12,2009,12,-24.68333,-69.76667
12,2009,18,-24.68333,-69.76667
12,2009,18,-24.68333,-69.76667
12,2009,19,-24.68333,-69.76667
12,2009,22,-24.68333,-69.76667
12,2009,24,-24.68333,-69.76667
12,2010,00,-24.68333,-69.76667
12,2010,03,-24.68333,-69.76667
12,2010,04,-24.68333,-69.76667
12,2010,06,-24.68333,-69.76667
12,2010,18,39.12417,-98.16778
12,2010,22,33.28944,-102.54306
12,2010,22,37.65,-105.73333
12,2010,23,34.25,-84.5
12,2010,23,-8.65,115.21667
12,2011,00,-34.45,140.56667
12,2011,00,33.6,-101.73333
12,2011,17,34.5,-116.95
12,2011,18,34.5,-116.95
12,2011,19,34.5,-116.95
12,2011,21,34.5,-116.95
12,2011,21,34.5,-116.95
12,2011,22,34.5,-116.95
12,2011,23,34.5,-116.95
12,2012,00,34.5,-116.95
12,2012,00,34.5,-116.95
12,2012,01,34.5,-116.95
12,2012,03,34.5,-116.95
12,2012,06,34.5,-116.95
12,2012,10,34.5,-116.95
12,2012,17,34.50133,-116.96467
12,2012,17,34.5095,-116.95583
12,2012,17,34.5125,-116.95083
12,2012,18,34.5,-116.95
12,2012,18,34.48793,-116.9488
12,2012,20,34.48868,-116.94985
12,2012,21,34.4918,-116.943
12,2012,21,34.49312,-116.94662
12,2012,21,34.49058,-116.95032
12,2012,21,34.49095,-116.95038
12,2012,23,34.49553,-116.9471
12,2012,24,34.51087,-116.93545
12,2013,01,34.5001,-116.94217
12,2013,16,34.48715,-116.95337
12,2013,16,34.4875,-116.95567
12,2013,17,34.487,-116.956
12,2013,18,34.48708,-116.95797
12,2013,18,34.4871,-116.9578
12,2013,19,34.49015,-116.94985
12,2013,20,34.4868,-116.95837
12,2013,20,34.48793,-116.95638
12,2013,21,34.48887,-116.95223
12,2013,22,34.4921,-116.94308
12,2013,22,34.48975,-116.94277
12,1954,16,34.48595,-116.9637
12,1972,22,34.48457,-116.96255
12,1975,21,34.48413,-116.96083
12,1985,18,34.487,-116.96512
12,1989,24,34.48742,-116.9735
12,1990,02,34.48613,-116.9739
12,1996,14,34.48667,-116.95833
12,1996,20,34.48472,-116.96107
12,1997,02,34.48728,-116.95833
12,1997,19,34.525,-116.95333
12,1997,23,34.486,-116.97275
12,1998,19,34.51092,-116.93962
12,1998,20,34.48972,-116.98128
12,1998,21,34.48823,-116.97797
12,1998,23,34.48075,-116.9788
12,1998,23,34.48148,-116.95325
12,1998,23,34.4887,-116.9788
12,1998,23,34.48712,-116.96147
12,1999,07,34.48657,-116.9592
12,1999,09,34.48662,-116.9564
12,1999,10,34.48565,-116.95673
12,1999,19,34.48703,-116.95595
12,1999,20,34.48733,-116.96055
12,1999,21,34.48738,-116.96065
12,1999,22,34.48598,-116.95593
12,2000,00,34.48388,-116.9501
12,2000,00,17.9,-77.63333
12,2000,19,32.83611,-99.60417
12,2000,19,34,-106.96667
12,2001,10,-34.66667,-59.36667
12,2001,18,38.39918,-115.9967
12,2001,21,39.11667,-98.68333
12,2002,06,40.74972,-97.74972
12,2002,12,42.76667,-104.35
12,2002,15,-27,-70
12,2002,20,-31.01667,127.21667
12,2003,01,-31.39953,127.14467
12,2003,03,-21.3,24.1028
12,2003,04,-84.21667,160.5
12,2003,10,-84.21667,160.5
12,2003,11,-84.21667,160.5
12,2003,11,-84.21667,160.5
12,2003,17,-84.21667,160.5
12,2003,17,-84.21667,160.5
12,2003,18,-84.21667,160.5
12,2003,18,-84.21667,160.5
12,2003,22,-84.21667,160.5
12,2003,22,-84.21667,160.5
12,2004,00,-84.21667,160.5
12,2004,04,-84.21667,160.5
12,2004,11,-84.21667,160.5
12,2004,12,-84.21667,160.5
12,2004,15,-84.21667,160.5
12,2004,18,-84.21667,160.5
12,2004,20,-84.21667,160.5
12,2004,20,-84.21667,160.5
12,2004,21,-84.21667,160.5
12,2004,22,-84.21667,160.5
12,2004,23,-84.21667,160.5
12,2005,02,-84.21667,160.5
12,2005,08,-84.21667,160.5
12,2005,13,-84.21667,160.5
12,2005,19,-84.21667,160.5
12,2005,21,-84.21667,160.5
12,2006,00,-84.21667,160.5
12,2006,06,-84.21667,160.5
12,2006,06,-84.21667,160.5
12,2006,06,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,07,-84.21667,160.5
12,2006,08,-84.21667,160.5
12,2006,12,-84.21667,160.5
12,2006,15,-84.21667,160.5
12,2006,17,-84.21667,160.5
12,2006,18,-84.21667,160.5
12,2006,18,-84.21667,160.5
12,2006,19,-84.21667,160.5
12,2006,20,-84.21667,160.5
12,2006,20,-84.21667,160.5
12,2006,21,-84.21667,160.5
12,2006,21,-84.21667,160.5
12,2006,23,-84.21667,160.5
12,2007,00,-84.21667,160.5
12,2007,18,-84.21667,160.5
12,2007,18,-84.21667,160.5
12,2007,20,-84.21667,160.5
12,2008,04,-84.21667,160.5
12,2008,07,-84.21667,160.5
12,2008,07,-84.21667,160.5
12,2008,16,-84.21667,160.5
12,2008,17,-84.21667,160.5
12,2008,18,-84.21667,160.5
12,2008,19,-84.21667,160.5
12,2008,21,-84.21667,160.5
12,2008,21,-84.21667,160.5
12,2008,22,-84.21667,160.5
12,2009,06,-84.21667,160.5
12,2009,08,-84.21667,160.5
12,2009,11,-84.21667,160.5
12,2010,11,-84.21667,160.5
12,2010,16,-84.21667,160.5
12,2010,16,-84.21667,160.5
12,2010,18,-84.21667,160.5
12,2010,19,-84.21667,160.5
12,2010,19,-84.21667,160.5
12,2010,21,-84.21667,160.5
12,2011,06,-84.21667,160.5
12,2011,06,-84.21667,160.5
12,2011,12,-84.21667,160.5
12,2011,17,-84.21667,160.5
12,2011,18,-84.21667,160.5
12,2011,18,-84.21667,160.5
12,2011,19,-84.21667,160.5
12,2011,19,-84.21667,160.5
12,2011,20,-84.21667,160.5
12,2011,21,-84.21667,160.5
12,2011,21,-84.21667,160.5
12,2011,21,-84.21667,160.5
12,2011,22,-84.21667,160.5
12,2011,22,-84.21667,160.5
12,2011,22,-84.21667,160.5
12,2011,23,-84.21667,160.5
12,2012,01,-84.21667,160.5
12,2012,04,-84.21667,160.5
12,2012,16,-84.21667,160.5
12,2012,18,-84.21667,160.5
12,2012,18,-84.21667,160.5
12,2012,20,-84.21667,160.5
12,2012,21,-84.21667,160.5
12,2012,21,-84.21667,160.5
12,2012,22,-84.21667,160.5
12,2012,22,-84.21667,160.5
12,2013,00,-84.21667,160.5
12,2013,01,-84.21667,160.5
12,2013,05,-84.21667,160.5
12,2013,08,-84.21667,160.5
12,2013,08,-84.21667,160.5
12,2013,14,-84.21667,160.5
12,2013,18,-84.21667,160.5
12,2013,19,-84.21667,160.5
12,2013,19,-84.21667,160.5
12,2013,19,-84.21667,160.5
12,2013,21,-84.21667,160.5
12,2013,23,-84.21667,160.5
12,1961,21,-84.21667,160.5
12,1977,19,-84.21667,160.5
12,1989,22,-84.21667,160.5
12,1994,18,-84.21667,160.5
12,1994,20,-84.21667,160.5
12,1995,20,-84.21667,160.5
12,1996,00,-84.21667,160.5
12,1996,01,-84.21667,160.5
12,1996,02,-84.21667,160.5
12,1996,06,-84.21667,160.5
12,1996,06,-84.21667,160.5
12,1996,06,-84.21667,160.5
12,1996,06,-84.21667,160.5
12,1996,06,-84.21667,160.5
12,1996,06,-84.21667,160.5
12,1996,20,-84.21667,160.5
12,1996,20,-84.21667,160.5
12,1996,21,-84.21667,160.5
12,1997,00,-84.21667,160.5
12,1997,00,-84.21667,160.5
12,1997,11,-84.21667,160.5
12,1997,11,-84.21667,160.5
12,1998,02,-84.21667,160.5
12,1998,07,-84.21667,160.5
12,1998,09,-84.21667,160.5
12,1998,14,-84.21667,160.5
12,1998,19,-84.21667,160.5
12,1998,20,-84.21667,160.5
12,1998,22,-84.21667,160.5
12,1999,05,-84.21667,160.5
12,1999,17,-84.21667,160.5
12,1999,22,-84.21667,160.5
12,1999,23,-84.21667,160.5
12,2000,03,-84.21667,160.5
12,2000,03,-84.21667,160.5
12,2000,09,-84.21667,160.5
12,2000,18,-84.21667,160.5
12,2000,18,-84.21667,160.5
12,2000,19,-84.21667,160.5
12,2000,19,-84.21667,160.5
12,2000,20,-84.21667,160.5
12,2000,20,-84.21667,160.5
12,2000,20,-84.21667,160.5
12,2001,05,-84.21667,160.5
12,2001,12,-84.21667,160.5
12,2001,18,-84.21667,160.5
12,2001,19,-84.21667,160.5
12,2001,21,-84.21667,160.5
12,2001,22,-84.21667,160.5
12,2002,02,-84.21667,160.5
12,2002,10,-84.21667,160.5
12,2002,21,-84.21667,160.5
12,2002,21,-84.21667,160.5
12,2002,22,-84.21667,160.5
12,2002,23,-84.21667,160.5
12,2003,06,-84.21667,160.5
12,2003,11,-84.21667,160.5
12,2003,18,-84.21667,160.5
12,2003,18,-84.21667,160.5
12,2003,19,-84.21667,160.5
12,2003,19,-84.21667,160.5
12,2003,19,-84.21667,160.5
12,2003,22,-84.21667,160.5
12,2003,22,-84.21667,160.5
12,2003,23,-84.21667,160.5
12,2004,00,-84.21667,160.5
12,2004,04,-84.21667,160.5
12,2004,09,-84.21667,160.5
12,2004,14,-84.21667,160.5
12,2004,16,-84.21667,160.5
12,2005,17,-84.21667,160.5
12,2005,18,-84.21667,160.5
12,2005,21,-84.21667,160.5
12,2005,21,-84.21667,160.5
12,2006,05,-84.21667,160.5
12,2006,17,-84.21667,160.5
12,2006,18,-84.21667,160.5
12,2006,19,-84.21667,160.5
12,2006,22,-84.21667,160.5
12,2006,23,-84.21667,160.5
12,2007,05,-84.21667,160.5
12,2008,00,-84.21667,160.5
12,2008,16,-84.21667,160.5
12,2008,17,-84.21667,160.5
12,2008,18,-84.21667,160.5
12,2008,21,-84.21667,160.5
12,2008,21,-84.21667,160.5
12,2008,23,-84.21667,160.5
12,2008,23,-84.21667,160.5
12,2009,05,-84.21667,160.5
12,2009,17,-84.21667,160.5
12,2009,20,-84.21667,160.5
12,2009,21,-84.21667,160.5
12,2009,21,-84.21667,160.5
12,2009,21,-84.21667,160.5
12,2009,22,-84.21667,160.5
12,2009,24,-84.21667,160.5
12,2010,00,-84.21667,160.5
12,2010,01,-84.21667,160.5
12,2010,13,-84.21667,160.5
12,2010,18,-84.21667,160.5
12,2010,21,-84.21667,160.5
12,2011,00,-84.21667,160.5
12,2011,00,-84.21667,160.5
12,2011,01,-84.21667,160.5
12,2011,06,-84.21667,160.5
12,2011,10,-84.21667,160.5
12,2011,17,-84.21667,160.5
12,2011,17,-84.21667,160.5
12,2011,17,-84.21667,160.5
12,2011,18,-84.21667,160.5
12,2011,18,-84.21667,160.5
12,2011,18,-84.21667,160.5
12,2011,18,-84.21667,160.5
12,2011,18,-84.21667,160.5
12,2011,18,-84.21667,160.5
12,2011,18,-84.21667,160.5
12,2011,18,-84.21667,160.5
12,2011,19,-84.21667,160.5
12,2011,19,-84.21667,160.5
12,2011,19,-84.21667,160.5
12,2011,20,-84.21667,160.5
12,2011,20,-84.21667,160.5
12,2011,21,-84.21667,160.5
12,2011,22,-84.21667,160.5
12,2011,22,-84.21667,160.5
12,2011,22,-84.21667,160.5
12,2011,24,-84.21667,160.5
12,2012,00,-84.21667,160.5
12,2012,02,-84.21667,160.5
12,2012,10,-84.21667,160.5
12,2012,16,-84.21667,160.5
12,2012,17,-84.21667,160.5
12,2012,21,-84.21667,160.5
12,2012,22,-84.21667,160.5
12,2013,06,-84.21667,160.5
12,2013,07,-84.21667,160.5
12,2013,13,-84.21667,160.5
12,2013,15,-84.21667,160.5
12,2013,15,-84.21667,160.5
12,2013,17,-84.21667,160.5
12,2013,17,-76.96667,162
12,2013,18,-76.96667,162
12,2013,18,-76.96667,162
12,2013,19,-76.96667,162
12,2013,20,34.21667,-103.91667
12,2013,20,44.5,-77.46667
12,2013,20,-16.9025,30.40722
12,2013,21,49.33333,19.48333
12,2013,21,50,8.26667
12,1975,00,25.59567,15.4225
12,1977,18,40.6265,-118.41033
12,1992,23,40.62832,-118.4167
12,1993,13,40.63078,-118.40918
12,1995,20,40.61667,-118.38472
12,1995,21,-46.31667,168.4
12,1995,21,63.33333,148.16667
12,1996,04,-24.91667,16.98333
12,1996,04,40.89201,-118.55319
12,1996,22,-33.56667,136.65
12,1997,22,34.849,-99.704
12,1998,00,45.44,-79.87556
12,1998,06,44.33333,106.5
12,1998,19,-23.45,-70.11667
12,1998,21,42.18333,-95.71667
12,1998,22,-30.3,131.26667
12,1998,22,50.81667,8.76667
12,1999,22,42.29111,-88.62556
12,2000,06,-22.3,-45.36667
12,2000,07,-22.33333,-69.66667
12,2000,12,33.25,-112.05
12,2000,17,47.9,37.5
12,2000,21,38.36667,-97.03333
12,2000,21,52.4,79.8
12,2001,21,52.42405,79.68128
12,2001,22,34.6,-97.91667
12,2002,10,-25.73333,142.95
12,2002,17,37,-88.25
12,2002,19,42.45,-103.3
12,2003,02,31.5,-96.88333
12,2003,03,54.25,84.33333
12,2003,07,-29.95,128.08333
12,2003,09,11.35,16.15
12,2003,16,-21.0909,26.4859
12,2003,17,39.47444,-96.925
12,2003,18,53.775,-115.03333
12,2003,18,37.30833,-97.545
12,2003,18,36.38333,-79.86667
12,2003,18,-9.11667,33.06667
12,2003,19,33.75,-100.93333
12,2003,20,40.02,-100.78333
12,2003,22,38.525,-99.81
12,2003,23,32.925,-102.625
12,2004,00,32.925,-102.625
12,2004,05,33.18333,-96.71667
12,2004,05,35.23333,-100.6
12,2004,09,33.33139,-102.26889
12,2004,13,33.33139,-102.26889
12,2004,18,-23.1,-70.5
12,2004,19,-28.85,116.28333
12,2004,19,49.78333,35.6
12,2004,19,34.38333,-103.61667
12,2004,19,34.39833,-103.605
12,2004,22,38.525,-95.78056
12,2005,13,-33.16667,141.75
12,2005,15,-32.91667,141.88333
12,2005,16,-32.91667,141.88333
12,2005,18,-33.13333,141.71667
12,2005,18,-32.91667,141.88333
12,2005,18,-32.91667,141.88333
12,2005,22,-34.66667,-59.33333
12,2005,23,-26.33333,-70.28333
12,2006,07,31.42611,-100.13333
12,2006,07,31.26667,-100.83333
12,2006,12,-32.75833,21.68333
12,2006,15,37.16667,-108.5
12,2006,16,33.35,10.4
12,2006,18,33.35,10.43333
12,2006,19,33.40333,10.45833
12,2006,20,33.25027,10.38917
12,2006,20,-79.68333,159.75
12,2006,23,-79.68333,159.75
12,2007,00,-79.68333,159.75
12,2007,19,-79.68333,159.75
12,2007,23,-79.68333,159.75
12,2008,04,-79.68333,159.75
12,2008,08,-79.68333,159.75
12,2008,11,-79.68333,159.75
12,2008,16,-79.68333,159.75
12,2008,16,-79.68333,159.75
12,2008,16,-79.68333,159.75
12,2008,17,-79.68333,159.75
12,2008,17,-79.68333,155.75
12,2008,17,-79.68333,159.75
12,2008,18,-79.68333,159.75
12,2008,18,-79.68333,159.75
12,2008,20,-79.68333,159.75
12,2008,21,-79.68333,159.75
12,2008,21,-79.68333,159.75
12,2009,20,-79.68333,159.75
12,2009,22,-79.68333,159.75
12,2010,00,-79.68333,159.75
12,2010,03,-79.68333,159.75
12,2010,04,-79.68333,159.75
12,2010,10,-79.68333,159.75
12,2010,12,-79.68333,159.75
12,2010,19,-79.68333,159.75
12,2010,22,-79.68333,159.75
12,2010,23,-79.68333,159.75
12,2011,01,-79.68333,159.75
12,2011,01,-79.68333,159.75
12,2011,05,-79.68333,159.75
12,2011,17,-79.68333,159.75
12,2011,17,-79.68333,159.75
12,2011,17,-79.68333,159.75
12,2011,18,-79.68333,159.75
12,2011,19,-79.68333,159.75
12,2011,20,-79.68333,159.75
12,2011,21,-79.68333,155.75
12,2011,21,-79.68333,159.75
12,2011,21,-79.68333,159.75
12,2011,22,-79.68333,159.75
12,2011,22,-79.68333,159.75
12,2011,22,-79.68333,159.75
12,2011,23,-79.68333,159.75
12,2011,23,-79.68333,159.75
12,2011,23,-79.68333,159.75
12,2012,05,-79.68333,159.75
12,2012,06,-79.68333,159.75
12,2012,06,-79.68333,159.75
12,2012,09,-79.68333,159.75
12,2012,10,-79.68333,159.75
12,2012,13,-79.68333,159.75
12,2012,15,-79.68333,159.75
12,2012,16,-79.68333,159.75
12,2012,17,-79.68333,159.75
12,2012,17,-79.68333,159.75
12,2012,18,-79.68333,159.75
12,2012,18,-79.68333,159.75
12,2012,19,-79.68333,159.75
12,2012,19,-79.68333,155.75
12,2012,23,-79.68333,159.75
12,2013,01,-79.68333,159.75
12,2013,04,-79.68333,159.75
12,2013,16,-79.68333,159.75
12,2013,18,-79.68333,159.75
12,2013,18,-79.68333,159.75
12,2013,18,-79.68333,159.75
12,2013,18,-79.68333,159.75
12,2013,19,-79.68333,159.75
12,2013,19,-79.68333,159.75
12,2013,19,-79.68333,159.75
12,2013,21,-79.68333,159.75
12,2013,21,-79.68333,159.75
12,2013,22,-79.68333,159.75
12,2013,23,-79.68333,159.75
12,2013,23,-79.68333,159.75
12,1993,18,-79.68333,159.75
12,1995,15,-79.68333,159.75
12,1995,17,-79.68333,159.75
12,1996,16,-79.68333,159.75
12,1996,22,-79.68333,159.75
12,1998,00,-79.68333,159.75
12,1998,03,-79.68333,159.75
12,1998,03,-79.68333,159.75
12,1998,18,-79.68333,159.75
12,1998,20,-79.68333,159.75
12,1998,21,-79.68333,155.75
12,1999,01,-79.68333,159.75
12,1999,02,-79.68333,159.75
12,1999,03,-79.68333,159.75
12,1999,15,-79.68333,159.75
12,1999,18,-79.68333,159.75
12,2000,03,-79.68333,159.75
12,2000,16,-79.68333,159.75
12,2000,17,-79.68333,159.75
12,2000,20,-79.68333,159.75
12,2000,23,-79.68333,159.75
12,2001,09,-79.68333,159.75
12,2001,10,-79.68333,159.75
12,2001,18,-79.68333,159.75
12,2001,21,-79.68333,159.75
12,2001,23,-79.68333,159.75
12,2001,23,-79.68333,159.75
12,2002,06,-79.68333,159.75
12,2002,06,-79.68333,159.75
12,2002,16,-79.68333,159.75
12,2002,19,-79.68333,159.75
12,2002,20,-79.68333,159.75
12,2002,22,-79.68333,159.75
12,2002,22,-79.68333,159.75
12,2002,22,-79.68333,159.75
12,2003,02,-79.68333,159.75
12,2003,02,-79.68333,159.75
12,2003,03,-79.68333,159.75
12,2003,03,-79.68333,159.75
12,2003,03,-79.68333,159.75
12,2003,08,-79.68333,159.75
12,2003,11,-79.68333,159.75
12,2003,14,-79.68333,159.75
12,2003,18,-79.68333,159.75
12,2003,22,-79.68333,159.75
12,2004,18,-79.68333,159.75
12,2004,20,-79.68333,159.75
12,2004,20,-79.68333,159.75
12,2005,02,-79.68333,159.75
12,2005,03,-79.68333,159.75
12,2005,09,-79.68333,159.75
12,2005,11,-79.68333,159.75
12,2005,12,-79.68333,159.75
12,2005,16,-79.68333,159.75
12,2005,19,-79.68333,159.75
12,2005,22,-79.68333,159.75
12,2006,05,-79.68333,159.75
12,2006,18,-79.68333,159.75
12,2006,18,-79.68333,159.75
